Doc,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20
11407,0.01,0.01,1.649217,0.01,10.586612,0.01,0.01,10.794172,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11408,0.01,0.01,0.01,0.01,14.487465,0.01,0.01,18.952063,4.098791,0.01,0.01,3.322923,0.01,50.146896,0.01,0.01,0.01,0.01,0.01,2.051851
11409,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.137015,0.01,1.01,10.501434,0.01,0.01,0.01,0.01,0.01,1.391551
11410,0.01,0.01,0.01,0.01,0.01,5.01021,0.01,4.804122,17.208382,0.01,6.084865,0.01,0.01,105.640076,0.01,0.01,0.01,4.010149,4.312221,0.01
11411,0.01,0.01,0.01,0.01,61.091312,0.01,0.01,5.585601,0.01,0.01,0.01,0.01,2.010001,10.353099,0.01,0.01,0.01,0.01,0.01,0.01
11412,0.01,0.01,0.01,0.01,1.379414,0.01,0.01,0.01,10.843124,0.01,0.01,0.799904,0.01,0.01,0.01,0.01,1.017558,0.01,0.01,0.01
11413,0.01,0.01,0.01,0.01,15.466686,0.01,0.01,0.01,8.679678,0.01,0.01,0.01,1.010006,0.01,0.01,0.01,0.01,0.01,1.883631,0.01
11414,0.01,0.01,0.01,0.01,7.09585,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.924149,0.01,1.010001,0.01,0.01,0.01,0.01
11415,1.01,0.01,0.01,0.01,11.787086,0.01,0.01,11.369776,57.164112,0.01,0.01,0.01,0.01,13.191179,0.01,0.01,0.01,0.01,1.537838,0.01
11416,0.01,0.01,0.01,0.01,0.01,0.01,0.01,17.640366,0.01,0.01,0.01,1.379636,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11417,0.01,0.01,0.01,0.01,2.00625,0.01,0.01,47.433704,9.36948,0.01,2.351563,0.01,0.01,9.464825,0.01,0.01,0.01,0.01,3.434177,0.01
11418,0.01,0.01,0.01,0.01,7.351363,0.01,0.01,53.66864,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11420,0.01,0.01,0.01,1.010001,47.792416,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,17.712147,0.01,0.01,9.525438,0.01,0.01,0.01
11421,0.01,0.01,0.01,0.01,0.01,0.01,0.01,15.493033,1.526973,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.009993
11423,0.01,0.01,0.01,1.009999,78.72715,0.01,0.01,1.543354,35.045429,0.01,0.01,0.01,0.01,22.724092,0.01,1.009979,0.01,0.01,0.01,0.01
11424,0.01,0.01,0.01,0.01,3.333532,0.01,0.01,4.516436,4.385457,0.01,0.01,13.848953,0.01,100.876472,0.01,0.01,3.099141,0.01,0.01,0.01
11425,0.01,0.01,3.853737,0.01,3.088635,0.01,0.01,8.803489,12.29414,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11427,0.01,0.01,2.877416,0.01,10.345819,0.01,0.01,0.01,5.296609,0.01,0.01,2.941588,0.01,6.588567,0.01,0.01,0.01,0.01,0.01,0.01
11428,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.01,0.01,0.01,0.01,0.01,0.01,0.01
11429,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.01,0.01,0.01,0.01,0.01,0.01,0.01
11430,0.01,0.01,0.01,0.01,47.087368,0.01,0.01,15.502089,15.337578,0.01,9.443606,0.01,0.01,34.166039,0.01,0.01,7.523303,0.01,0.01,0.01
11431,0.01,0.01,5.839139,0.01,41.948982,0.01,4.010017,81.100365,2.150092,0.01,0.01,0.01,0.01,32.854855,0.01,0.01,4.166576,0.01,0.01,0.01
11432,0.01,0.01,4.075531,7.010018,15.580751,0.01,0.01,16.041046,5.026197,0.01,0.01,0.01,0.01,63.933296,0.01,5.010013,8.403129,0.01,0.01,0.01
11433,0.01,0.01,2.586416,0.01,8.737742,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12.705843,0.01,0.01,0.01,0.01,0.01,0.01
11434,0.01,0.01,0.01,0.01,0.01,0.01,0.01,4.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.01,0.01,0.01,0.01,0.01
11435,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13.009998,0.01,0.01,0.01,0.01,0.01,0.01
11436,0.01,0.01,24.742916,2.010004,230.161469,0.01,0.01,6.894429,18.191896,0.01,67.79409,41.805676,0.01,75.486954,0.01,0.01,8.002481,0.01,0.01,0.01
11437,0.01,0.01,0.01,0.01,4.376299,0.01,0.01,11.547094,3.291704,0.01,0.01,0.01,0.01,12.824902,1.01,0.01,0.01,0.01,0.01,0.01
11438,0.01,0.01,0.01,0.01,5.050548,0.01,0.01,15.636114,1.622593,0.01,0.01,0.01,0.01,8.730743,0.01,0.01,0.01,0.01,0.01,0.01
11439,0.01,0.01,8.160854,0.01,4.816261,0.01,0.01,13.78259,1.665978,0.01,0.01,0.01,0.01,37.624313,0.01,0.01,0.01,0.01,0.01,0.01
11440,0.01,0.01,0.01,0.01,2.160405,0.01,0.01,0.01,2.859595,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11441,0.01,0.01,1.4511,0.01,5.399701,0.01,0.01,10.675453,21.73218,0.01,0.01,2.093186,2.010006,9.708378,0.01,0.01,0.01,0.01,0.01,1.009999
11443,0.01,0.01,0.01,0.01,43.218811,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.801185,0.01,0.01,0.01,0.01,0.01,0.01
11444,0.01,0.01,0.01,0.01,38.010002,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11445,0.01,0.01,0.01,0.01,0.01,0.01,0.01,29.009995,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11446,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11447,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11448,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.796647,0.01,0.01,10.223354,0.01,0.01,0.01,0.01,0.01,0.01
11449,0.01,0.01,0.01,1.010011,0.01,0.01,0.01,0.01,5.501113,0.01,0.01,0.01,0.01,28.563446,0.01,0.01,17.965431,0.01,0.01,0.01
11450,0.01,0.01,0.01,0.01,2.533599,0.01,0.01,9.124892,0.01,0.01,0.01,0.01,1.99797,7.481291,0.01,0.01,0.912248,0.01,0.01,0.01
11451,6.010015,0.01,1.018736,0.01,65.054001,0.01,0.01,47.705891,40.580421,0.01,3.818237,0.01,9.010029,345.101471,0.01,0.01,8.791052,4.010017,0.01,0.01
11452,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.01,0.01,0.01,0.01,0.01,0.01,0.01
11453,0.01,0.01,0.01,0.01,2.832881,0.01,0.01,23.465494,8.962066,0.01,0.01,16.779558,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11454,0.01,0.01,0.01,0.01,14.238834,0.01,0.01,7.744736,11.70028,0.01,0.01,0.01,1.010004,22.78583,1.009979,0.01,0.01,0.01,3.580341,0.01
11455,0.01,0.01,0.01,0.01,26.039274,0.01,0.01,7.673031,0.01,0.01,7.861289,0.01,0.01,0.01,0.01,0.01,4.466407,0.01,0.01,0.01
11456,0.01,0.01,2.101139,0.01,64.624702,0.01,0.01,345.158112,0.018193,0.01,10.440251,133.861588,0.01,10.320014,0.01,0.01,13.352687,0.01,3.213139,0.01
11457,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.010001,0.01,0.01,0.01,0.01,0.01,0.01
11458,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.037567,0.01,0.01,28.982431,0.01,0.01,0.01,0.01,0.01,0.01
11459,0.01,0.01,6.179535,0.01,16.988609,0.01,0.01,1.624939,0.01,0.01,0.01,0.01,0.01,4.246928,1.009986,0.01,0.01,0.01,0.01,0.01
11460,0.01,0.01,0.01,0.01,0.01,0.01,0.01,27.83428,0.01,0.01,0.01,0.01,0.01,21.185724,0.01,0.01,0.01,0.01,0.01,0.01
11461,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.238029,0.01,1.027448,0.01,0.01,10.811561,2.01005,0.01,0.01,0.962913,0.01,0.01
11462,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13.394719,0.01,0.01,0.01,0.01,3.625281,0.01,0.01,0.01,0.01,0.01,0.01
11463,0.01,0.01,0.01,0.01,0.01,0.01,0.01,24.036242,0.01,0.01,0.01,0.01,0.01,11.98376,0.01,0.01,0.01,0.01,0.01,0.01
11464,0.01,0.01,0.01,0.01,1.90933,0.01,0.01,38.799068,15.654932,0.01,0.01,8.988795,0.01,142.697861,0.01,0.01,0.01,0.01,0.01,0.01
11465,0.01,0.01,0.01,0.01,0.01,0.01,0.01,7.697893,0.01,0.01,0.01,5.457502,0.01,16.874615,0.01,0.01,0.01,0.01,0.01,1.009991
11466,0.01,0.01,0.01,0.01,18.827221,0.01,0.01,0.01,12.192779,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11467,0.01,0.01,4.991587,0.01,11.620577,0.01,0.01,6.417836,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11468,0.01,0.01,6.48437,0.01,0.01,0.01,0.01,9.031079,21.514553,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11469,0.01,0.01,0.01,0.01,0.01,0.01,0.01,34.282112,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.737886,0.01
11470,0.01,0.01,0.01,0.01,12.391162,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.628838,0.01,0.01,0.01
11471,0.01,0.01,1.22875,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,51.791237,0.01,0.01,0.01,0.01,0.01,0.01
11472,0.01,0.01,0.01,0.01,122.379173,1.009978,0.01,0.010004,59.157852,0.01,0.01,0.01,0.786517,78.68959,0.01,0.01,22.61269,2.009974,6.066532,8.37773
11473,0.01,0.01,0.01,0.01,48.230347,0.01,0.01,0.01,6.529418,0.01,0.01,0.01,0.01,8.709682,0.01,0.01,4.570553,0.01,0.01,0.01
11474,0.01,0.01,0.01,0.01,6.312084,0.01,0.01,27.094915,10.622993,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11475,0.01,0.01,2.262986,0.01,9.188824,0.01,0.01,22.689938,6.898252,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11476,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9.009999,0.01,0.01,0.01,0.01,0.01,0.01
11477,0.01,0.01,0.01,0.01,2.343199,0.01,0.01,42.231983,32.937569,0.01,0.01,12.717541,0.883818,25.945892,1.00998,0.01,0.01,0.01,0.01,0.01
11478,0.01,0.01,0.01,0.01,60.994629,0.01,0.01,0.01,0.01,0.01,0.01,14.9153,0.01,0.01,0.01,0.01,0.01,0.01,1.120058,0.01
11479,0.01,0.01,0.01,0.01,0.01,0.01,0.01,50.765953,9.21358,0.01,0.01,0.01,0.01,148.036331,0.01,0.01,1.015472,0.01,0.01,1.018646
11480,0.01,0.01,0.01,0.01,45.722565,0.01,0.01,16.378899,7.844097,0.01,1.408312,0.01,0.01,39.696121,0.01,0.01,0.01,0.01,0.01,0.01
11482,0.01,0.01,0.01,0.01,5.788414,0.01,0.01,0.01,7.318373,0.01,0.01,0.01,0.01,5.923213,0.01,0.01,0.01,0.01,0.01,0.01
11483,0.01,0.01,11.993085,0.01,24.546661,0.01,0.01,43.027786,4.583614,0.01,3.498195,0.01,0.01,8.410652,0.01,0.01,0.01,0.01,0.01,0.01
11486,0.01,0.01,0.01,0.01,0.01,0.01,0.01,26.395826,1.372062,0.01,7.469941,5.009336,0.01,77.802864,2.009987,0.01,0.01,0.01,0.01,0.01
11487,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,55.686077,0.01,0.01,0.01,0.01,0.01,22.333904
11488,0.01,0.01,4.262185,0.01,25.986256,0.01,0.01,2.550725,3.120076,0.01,22.994652,17.878374,0.01,10.277734,0.01,0.01,0.01,0.01,0.01,0.01
11489,0.01,0.01,2.689994,0.01,58.352085,0.01,2.01,79.469978,20.594099,0.01,3.163837,43.896332,0.01,0.01,7.58066,0.01,3.33301,0.01,0.01,0.01
11490,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.892086,11.748913,0.01,1.138376,0.01,0.01,9.702267,0.01,0.01,6.568358,0.01,0.01,0.01
11491,0.01,0.01,0.01,0.01,0.01,0.01,0.01,12.648839,23.363119,0.01,0.01,3.575931,0.01,34.452114,0.01,0.01,0.01,0.01,0.01,0.01
11492,0.01,1.010001,0.01,0.01,0.01,0.01,0.01,21.464727,14.825823,0.01,0.01,1.879727,0.01,4.869722,0.01,0.01,0.01,0.01,0.01,0.01
11493,0.01,0.01,0.987585,0.01,0.01,0.01,0.01,4.13689,9.023151,0.01,0.892375,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11494,0.01,0.01,0.01,0.01,5.30259,1.01001,0.01,2.392488,4.057087,0.01,0.01,0.01,0.01,18.287817,0.01,0.01,0.01,1.010006,0.01,0.01
11495,0.01,0.01,0.01,0.01,12.481951,0.01,0.01,0.01,12.060153,0.01,0.01,0.01,0.904187,29.593708,0.01,0.01,0.01,0.01,0.01,0.01
11496,0.01,0.01,0.01,0.01,0.01,0.01,0.01,17.584444,0.01,0.01,0.01,0.01,0.01,2.475046,1.010003,0.01,0.01,0.01,0.01,0.970507
11497,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13.523302,1.242002,0.01,0.01,7.284696,1.990001,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11498,0.01,0.01,0.01,0.01,10.851126,0.01,0.01,0.01,0.01,0.01,7.816524,0.01,0.01,3.362349,0.01,0.01,0.01,0.01,0.01,0.01
11499,0.01,0.01,0.01,0.01,6.33964,0.01,0.01,5.181862,15.508498,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11500,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,28.009996,0.01,0.01,0.01,0.01,0.01,0.01
11501,0.01,0.01,10.438548,0.01,117.290802,0.01,0.01,75.175896,13.579637,0.01,5.602208,0.01,0.01,16.778152,0.01,0.01,1.204718,0.01,0.01,0.01
11502,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8.032495,1.987506,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11503,0.01,0.01,0.01,0.01,0.01,0.01,0.01,52.830517,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.741266,0.01,0.01,1.458218,0.01
11504,0.01,0.01,0.01,0.01,10.97788,0.01,0.01,0.01,0.01,0.01,1.788843,0.01,0.01,2.263278,0.01,1.01,0.01,0.01,0.01,0.01
11505,0.01,1.009987,25.925531,1.01,227.271881,0.01,1.009976,108.257477,29.365545,1.009995,38.739902,5.008645,0.01,280.469757,1.462248,2.00999,15.43908,2.010004,3.114034,1.0553
11506,0.01,0.01,0.01,0.01,31.105505,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,2.914492,0.01,0.01,0.01,0.01,0.01,0.01
11507,0.01,0.01,0.01,0.01,14.760215,0.01,0.01,0.01,0.01,0.01,0.01,1.006894,0.01,0.01,0.01,0.01,2.022805,0.01,1.250087,0.01
11508,0.01,0.01,1.04038,0.01,46.404591,0.01,0.01,19.215181,0.01,0.01,2.098451,1.0521,0.01,15.87687,0.01,0.01,2.382437,0.01,0.01,0.01
11509,0.01,0.01,0.01,0.01,0.01,1.010002,0.01,0.01,0.01,0.01,0.01,1.009993,0.01,5.983862,0.01,0.01,2.036144,0.01,0.01,0.01
11510,0.01,0.01,0.01,0.01,19.021189,0.01,0.01,0.01,0.01,0.01,62.549488,0.01,0.01,14.459318,0.01,0.01,0.01,0.01,0.01,0.01
11511,0.01,0.01,0.01,0.01,7.010375,0.01,0.01,0.01,0.01,0.01,1.01,0.01,0.01,0.01,0.01,0.01,1.009625,0.01,0.01,0.01
11512,0.01,0.01,0.01,0.01,100.933685,0.01,0.01,3.789124,0.01,0.01,45.543419,0.01,0.01,162.665604,0.01,0.01,25.118095,0.01,0.01,0.01
11513,0.01,0.01,0.01,0.01,53.260479,0.01,0.01,0.01,7.169178,0.01,1.786555,2.442732,0.01,0.01,0.01,0.01,3.391044,0.01,0.01,0.01
11514,0.01,0.01,0.01,0.01,19.163992,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,8.856009,0.01,0.01,0.01,0.01,0.01,0.01
11515,0.01,0.01,4.010003,0.01,44.204014,0.01,0.01,10.266928,0.01,0.01,0.01,0.01,2.010001,12.559054,0.01,0.01,0.01,0.01,0.01,0.01
11516,0.01,0.01,0.01,0.01,11.048305,0.01,0.01,0.01,7.984797,0.01,0.01,0.01,0.01,5.996898,0.01,0.01,0.01,0.01,0.01,0.01
11517,0.01,0.01,0.01,0.01,6.034842,1.01,0.01,0.01,0.01,0.01,0.01,4.262133,0.01,53.660469,1.082565,0.01,0.01,0.01,0.01,0.01
11518,0.01,0.01,59.362232,0.01,380.73761,0.01,1.009988,32.677177,0.01,1.009995,12.422869,2.433093,2.894483,70.089714,3.404465,0.01,136.067917,0.01,0.01,0.01
11519,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,56.044731,0.01,0.01,17.975267,0.01,0.01,0.01
11520,0.01,0.01,0.01,0.01,30.023291,0.01,0.01,105.497566,0.01,0.01,4.952084,17.504486,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.072606
11521,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.835406,0.01,0.01,0.01,0.01,3.184594,0.01,0.01,0.01,0.01,0.01,0.01
11522,0.01,0.01,0.01,0.01,5.07584,0.01,0.01,10.429457,0.01,0.01,0.01,12.502697,0.01,3.032006,0.01,0.01,0.01,0.01,0.01,0.01
11523,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,5.01,0.01,0.01,0.01,0.01,0.01,0.01
11524,0.01,0.01,6.010003,0.01,21.670494,0.01,0.01,7.363254,48.1511,0.01,0.01,3.259411,0.01,71.308662,0.01,0.01,2.307065,0.01,0.01,0.01
11525,0.01,0.01,1.01,0.01,0.01,0.01,0.01,19.816011,2.19351,0.01,1.020479,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11526,0.01,0.01,2.056496,0.01,0.01,0.01,0.01,11.422768,7.229006,0.01,0.01,0.01,0.01,53.331726,0.01,0.01,0.01,0.01,0.01,0.01
11527,0.01,0.01,0.01,1.010006,54.007469,0.01,0.01,0.01,12.139896,0.01,3.586324,0.01,0.01,21.306293,2.010007,0.01,0.01,0.01,0.01,0.01
11528,0.01,0.01,0.01,0.01,0.01,0.01,0.01,69.009995,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11529,0.01,0.01,0.01,0.01,51.853241,0.01,0.01,3.50144,0.01,0.01,0.01,2.311946,0.01,0.01,0.01,0.01,2.373361,0.01,0.01,0.01
11530,0.01,0.01,0.01,0.01,56.993843,0.01,0.01,4.947312,0.01,0.01,0.01,0.01,0.01,5.56469,4.531487,0.01,2.012672,0.01,0.01,0.01
11531,0.01,0.01,1.185465,0.01,54.457031,0.01,0.01,138.702545,0.01,0.01,16.011993,0.01,0.01,0.01,1.727044,0.01,9.942724,0.01,1.043152,0.01
11532,0.01,0.01,1.070477,0.01,59.220329,0.01,1.009994,15.515045,0.01,0.01,0.01,0.01,0.01,64.234138,1.010001,0.01,0.01,0.01,0.01,0.01
11533,0.01,0.01,1.378221,0.01,76.2267,1.010004,0.01,38.608498,0.01,0.01,22.45517,0.01,0.01,159.949356,0.01,0.01,2.316736,0.01,0.01,1.135153
11534,0.01,0.01,0.01,0.01,0.01,0.01,0.01,6.505808,0.01,0.01,0.01,0.01,0.01,4.514191,0.01,0.01,0.01,0.01,0.01,0.01
11535,0.01,0.01,0.01,0.01,0.01,0.01,0.01,129.572708,0.01,0.01,0.01,21.63406,1.823181,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11536,0.01,0.01,0.01,0.01,1.454493,0.01,0.01,9.112473,4.463036,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11537,0.01,0.01,9.018517,3.010025,0.01,0.01,0.01,20.749884,4.247376,0.01,0.01,0.01,0.01,127.024162,0.01,1.010006,0.01,0.01,0.01,0.01
11538,0.01,0.01,1.149496,0.01,37.13599,0.01,0.01,6.126764,0.01,0.01,0.01,0.01,5.956256,0.01,0.01,0.01,5.681495,0.01,0.01,0.01
11539,0.01,0.01,0.01,0.01,54.987976,0.01,1.010001,0.01,21.825602,0.01,8.642022,0.01,0.01,1.789465,0.01,0.01,1.804927,0.01,0.01,0.01
11540,0.01,0.01,0.01,0.01,7.209309,0.01,0.01,0.01,15.499034,0.01,0.01,0.01,1.009984,1.321673,0.01,0.01,0.01,0.01,0.01,0.01
11541,0.01,0.01,0.01,0.01,0.01,0.01,0.01,13.325799,0.01,0.01,0.01,2.794352,0.01,8.90985,0.01,0.01,0.01,0.01,0.01,0.01
11542,0.01,0.01,30.079905,0.01,0.01,0.01,0.01,72.837204,0.01,0.01,0.01,0.01,0.01,48.112854,0.01,0.01,0.01,0.01,0.01,0.01
11543,0.01,0.01,0.01,1.010009,4.705595,0.01,1.010007,31.542934,10.416299,0.01,0.01,0.01,0.01,13.375153,0.01,0.01,0.01,0.01,0.01,0.01
11544,0.01,0.01,14.01545,0.01,55.351028,0.01,0.01,20.08861,1.987457,0.01,0.01,0.01,4.734939,7.529309,0.01,0.01,13.363194,0.01,0.01,0.01
11545,0.01,0.01,0.01,1.009999,10.816895,0.01,0.01,18.398735,0.01,0.01,0.01,0.01,0.01,9.814371,0.01,0.01,0.01,0.01,0.01,0.01
11546,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1.010001,0.01,0.01,0.01,3.009999,0.01,0.01,0.01,0.01,0.01
11547,0.01,0.01,0.01,0.01,15.838395,0.01,0.01,21.654636,0.01,0.01,0.01,0.01,0.01,12.536971,0.01,0.01,0.01,0.01,0.01,0.01
11548,0.01,0.01,0.01,0.01,0.01,0.01,0.01,23.531336,6.488665,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11549,0.01,0.01,0.01,0.01,57.523804,0.01,0.01,0.01,12.966834,0.01,0.01,0.01,0.01,39.20927,0.01,0.01,14.340092,0.01,0.01,0.01
11550,0.01,0.01,0.01,0.01,0.01,0.01,0.01,9.09001,3.924362,0.01,0.01,7.698761,0.01,42.490223,0.01,0.01,8.134824,0.01,0.01,1.721819
11551,0.01,0.01,10.480171,2.010035,2.982159,0.01,0.01,48.921284,0.01,0.01,0.01,0.01,0.01,50.427032,0.01,0.01,2.239316,1.00999,0.01,0.01
11552,0.01,0.01,1.010001,0.01,27.320498,0.01,0.01,2.138289,0.01,0.01,0.01,0.01,2.010002,12.571218,0.01,0.01,0.01,0.01,0.01,0.01
11553,0.01,0.01,0.01,0.01,35.073975,0.01,0.01,0.01,0.01,0.01,0.01,5.505356,3.010011,3.450663,0.01,0.01,0.01,0.01,0.01,0.01
11554,0.01,0.01,0.01,0.01,38.964893,0.01,0.01,22.697388,0.01,0.01,0.01,43.978104,1.009908,0.01,1.00999,0.01,5.032803,0.01,1.376893,0.01
11555,0.01,1.010001,5.070336,0.01,0.01,0.01,0.01,48.560081,0.01,0.01,0.01,1.49805,0.01,26.203491,0.01,0.01,0.01,0.01,0.01,0.718045
11556,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,30.329729,12.69027,0.01,0.01,0.01,0.01,0.01
11557,0.01,0.01,0.01,0.01,28.660921,0.01,0.01,70.480659,52.715565,0.01,0.01,0.01,1.009996,20.14547,0.01,1.009919,4.917326,0.01,1.140136,0.01
11558,0.01,0.01,12.381351,0.01,0.01,0.01,0.01,27.596231,6.510569,0.01,0.01,0.01,0.01,8.551845,0.01,0.01,0.01,0.01,0.01,0.01
11559,0.01,0.01,0.01,0.01,13.565232,0.01,0.01,16.454769,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11560,0.01,0.01,5.042527,0.01,101.117912,0.01,0.01,84.525337,156.986664,1.009959,2.717947,92.744469,0.01,60.943943,1.402148,0.01,6.135615,0.01,1.334167,5.159019
11561,0.01,0.01,0.01,0.01,54.530602,0.01,0.01,88.409874,40.527691,0.01,2.335623,0.01,0.01,37.832245,0.01,0.01,2.423907,0.01,0.01,0.01
11562,0.01,0.01,1.009998,0.01,0.01,0.01,0.01,7.176447,0.01,0.01,0.01,2.074467,0.01,7.779088,0.01,0.01,0.01,0.01,0.01,0.01
11563,0.01,0.01,0.01,0.01,0.01,0.01,0.01,43.205009,0.01,0.01,0.01,0.01,0.01,3.814984,0.01,0.01,0.01,0.01,0.01,0.01
11564,0.01,0.01,0.01,0.01,10.83952,0.01,0.01,0.01,0.01,0.01,14.988903,0.01,0.01,22.587091,0.01,0.01,10.624487,0.01,0.01,0.01
11565,0.01,0.01,0.01,0.01,28.719763,0.01,0.01,0.01,0.01,0.01,17.48867,54.841339,0.01,22.254345,0.01,0.01,6.737732,0.01,0.01,1.018117
11566,0.01,0.01,0.01,0.01,39.602139,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,15.927792,0.01,0.01,26.500069,0.01,0.01,0.01
11567,0.01,0.01,0.01,0.01,1.287011,0.01,0.01,3.732989,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
11568,0.01,0.01,0.01,0.01,38.654099,0.01,0.01,11.22445,13.991766,0.01,0.01,0.01,0.01,5.070858,1.108827,0.01,0.01,0.01,0.01,0.01
11569,0.01,3.01002,0.01,0.01,0.01,0.01,0.01,18.484484,0.01,0.01,1.08593,8.037946,0.01,117.795494,0.01,0.01,3.087973,0.01,2.56815,0.01
11570,0.01,0.01,0.01,1.01,6.254499,0.01,0.01,0.01,0.01,0.01,3.248647,0.01,0.01,8.526854,0.01,0.01,0.01,0.01,0.01,0.01
11571,0.01,0.01,5.544227,0.01,26.228088,0.01,0.01,2.776879,0.01,0.01,5.319207,2.884289,0.01,17.801182,0.01,0.01,2.516131,0.01,0.01,0.01
11572,0.01,0.01,11.294066,0.01,15.580875,0.01,0.01,21.39525,0.01,0.01,0.01,14.769808,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01
